questionType,contentType,contentBody,intAnswer,prepTime(in_seconds),floatAnswer.max,floatAnswer.min,fitbAnswer,mcscAnswer,subjectiveAnswer,option.1,option.2,option.3,option.4,mcmcAnswer,tagRelationships,difficultyLevel,answerExplanationType,answerExplanation
mcsc,markdown,Which of the following is the primary advantage of **controlling while loops using continue statement**?,,,,,,1,,It automates the execution of repetitive tasks over a sequence or condition.,It replaces the need for defining functions in a program.,It automatically converts all data types into strings.,It prevents the program from encountering infinite loops.,,,,markdown,
subjective,markdown,"Write a program that prints odd numbers from 1 to 10 using a while loop and continue.

**Expected Output:**
1
3
5
7
9

**Hint:** Increment first, then check if even (`num % 2 == 0`), use continue to skip.",,,,,,,,,,,,,,0,markdown,"**Problem:** Print a 5x5 multiplication table.

**Solution:**
```python
for i in range(1, 6):
    for j in range(1, 6):
        print(f""{i}x{j}={i*j:2}"", end=""  "")
    print()  # New line after each row
```

**Output:**
1x1=1  1x2=2  1x3=3  1x4=4  1x5=5
2x1=2  2x2=4  2x3=6  2x4=8  2x5=10
3x1=3  3x2=6  3x3=9  3x4=12 3x5=15
4x1=4  4x2=8  4x3=12 4x4=16 4x5=20
5x1=5  5x2=10 5x3=15 5x4=20 5x5=25

**Explanation:**
- Outer loop (`i`) runs 5 times for rows (1-5)
- Inner loop (`j`) runs 5 times for columns (1-5)
- For each combination, print i×j
- `{i*j:2}` formats numbers with minimum 2 spaces for alignment
- `print()` after inner loop creates new line for next row

**Key Concept:** Nested loops create a grid where outer loop controls rows, inner controls columns."
subjective,markdown,"Given a list of numbers, print only the positive ones using continue to skip negatives.

Given list: `[5, -3, 8, -1, 12, -7, 4]`

**Expected Output:**
5
8
12
4

**Hint:** Use for loop, check if `num < 0`, continue to skip negative.",,,,,,,,,,,,,,0,markdown,"**Problem:** Print a rectangle of stars with 4 rows and 6 columns.

**Solution:**
```python
for row in range(4):
    for col in range(6):
        print('*', end=' ')
    print()  # New line after each row
```

**Output:**
* * * * * *
* * * * * *
* * * * * *
* * * * * *

**Explanation:**
- Outer loop runs 4 times (4 rows)
- Inner loop runs 6 times (6 columns)
- Print star on each iteration of inner loop
- New line after inner loop completes
- Total stars: 4 × 6 = 24

**Key Concept:** Same range for both loops creates a rectangle."
subjective,markdown,"Print all consonants from the word ""python"" by skipping vowels.

**Expected Output:**
p
y
t
h
n

**Hint:** Check if `char in ""aeiou""`, use continue to skip vowels.",,,,,,,,,,,,,,0.5,markdown,"**Problem:** Print a right-angled triangle pattern with 5 rows.

**Solution:**
```python
for row in range(1, 6):
    for col in range(row):
        print('*', end=' ')
    print()
```

**Output:**
*
* *
* * *
* * * *
* * * * *

**Explanation:**
- Row 1: inner loop runs 1 time (range(1) = 0)
- Row 2: inner loop runs 2 times (range(2) = 0,1)
- Row 3: inner loop runs 3 times
- And so on...
- Number of stars per row equals row number

**Key Concept:** Inner loop range depends on outer loop variable creates triangle."
subjective,markdown,"Calculate the sum of all non-zero numbers from a list using continue to skip zeros.

Given list: `[10, 0, 5, 0, 8, 0, 3]`

**Expected Output:**
Sum: 26

**Hint:** If `num == 0`, continue. Otherwise add to total.",,,,,,,,,,,,,,0.5,markdown,"**Problem:** Print a triangle where each row contains row number repeated.

**Solution:**
```python
for row in range(1, 6):
    for col in range(row):
        print(row, end=' ')
    print()
```

**Output:**
1
2 2
3 3 3
4 4 4 4
5 5 5 5 5

**Explanation:**
- Same structure as star triangle
- Instead of printing '*', print the row number
- Row 1 prints: 1
- Row 2 prints: 2 2
- Row 3 prints: 3 3 3

**Key Concept:** Use outer loop variable in inner loop body for patterns."
subjective,markdown,"Print numbers from 1 to 20, but skip all multiples of 5.

**Expected Output:**
1 2 3 4 6 7 8 9 11 12 13 14 16 17 18 19

**Hint:** Check if `num % 5 == 0`, use continue to skip.",,,,,,,,,,,,,,1,markdown,"**Problem:** Create a 3x3 matrix filled with zeros using nested loops.

**Solution:**
```python
matrix = []

for row in range(3):
    current_row = []
    for col in range(3):
        current_row.append(0)
    matrix.append(current_row)

print(matrix)
```

**Output:**
```python
[[0, 0, 0],
 [0, 0, 0],
 [0, 0, 0]]
```

**Explanation:**
- Create empty matrix list
- Outer loop: create 3 rows
- For each row, create empty current_row list
- Inner loop: append 3 zeros to current_row
- Append completed row to matrix
- Result: 3×3 matrix of zeros

**Key Concept:** Nested loops build 2D data structures."
subjective,markdown,"Given a list of strings, print only non-empty ones.

Given list: `[""hello"", """", ""world"", """", ""python"", """"]`

**Expected Output:**
hello
world
python

**Hint:** If `word == """"`, continue. Otherwise print.",,,,,,,,,,,,,,0.5,markdown,"**Problem:** Print all possible pairs from two lists.

**Solution:**
```python
list1 = [1, 2, 3]
list2 = ['a', 'b', 'c']

for num in list1:
    for letter in list2:
        print(num, letter)
```

**Output:**
1 a
1 b
1 c
2 a
2 b
2 c
3 a
3 b
3 c

**Explanation:**
- Outer loop selects element from list1
- Inner loop pairs it with each element from list2
- For num=1: pairs with a, b, c
- For num=2: pairs with a, b, c
- For num=3: pairs with a, b, c
- Total pairs: 3 × 3 = 9

**Key Concept:** Nested loops generate all combinations (Cartesian product)."
mcsc,markdown,"Count the number of consonants in ""hello world"" by skipping vowels and spaces.

**Expected Output:**
Consonants: 7

**Hint:** If `char in ""aeiou ""`, continue. Otherwise increment counter.",,,,,,,,,,,,,,,markdown,"**Problem:** Calculate sum of all elements in a 2D list.

**Solution:**
```python
matrix = [[1, 2, 3],
          [4, 5, 6],
          [7, 8, 9]]

total = 0

for row in matrix:
    for element in row:
        total += element

print(f""Sum: {total}"")
```

**Output:**
Sum: 45

**Explanation:**
- Initialize total to 0
- Outer loop: iterate through each row
- Inner loop: iterate through elements in that row
- Add each element to total
- Sum: 1+2+3+4+5+6+7+8+9 = 45

**Key Concept:** Process all elements in 2D structure with nested loops."
mcsc,markdown,"Print numbers 1-20 except numbers from 8 to 12 (inclusive).

**Expected Output:**
1 2 3 4 5 6 7 13 14 15 16 17 18 19 20

**Hint:** Use condition `8 <= num <= 12`, continue if in this range.",,,,,,,,,,,,,,,markdown,"**Problem:** Print an inverted right-angled triangle.

**Solution:**
```python
for row in range(5, 0, -1):
    for col in range(row):
        print('*', end=' ')
    print()
```

**Output:**
* * * * *
* * * *
* * *
* *
*

**Explanation:**
- Outer loop: 5, 4, 3, 2, 1 (decreasing)
- Row 1: range(5) prints 5 stars
- Row 2: range(4) prints 4 stars
- Row 3: range(3) prints 3 stars
- And so on...

**Key Concept:** Decreasing range creates inverted patterns."
mcsc,markdown,"Keep asking for 5 commands. If user enters ""skip"", don't count it and ask again.

**Example Interaction:**
Command 1: hello
Command 2: skip
Command 2: world
Command 3: python
Command 4: skip
Command 4: code
Command 5: test
All commands collected!

**Hint:** Use while loop with counter. If command == ""skip"", continue (don't increment).",,,,,,,,,,,,,,,markdown,"**Problem:** Print a number pyramid with spacing.

**Solution:**
```python
for row in range(1, 6):
    for space in range(5 - row):
        print(' ', end='')
    for num in range(row):
        print(row, end=' ')
    print()
```

**Output:**
    1
   2 2
  3 3 3
 4 4 4 4
5 5 5 5 5

**Explanation:**
- Row 1: 4 spaces, then 1
- Row 2: 3 spaces, then 2 2
- Row 3: 2 spaces, then 3 3 3
- Spaces = 5 - row
- Numbers = row times

**Key Concept:** Multiple inner loops for complex patterns (spaces + content)."
mcsc,markdown,"Calculate sum and average of positive numbers only from a list.

Given list: `[10, -5, 20, -3, 15, -8, 5]`

**Expected Output:**
Positive sum: 50
Positive count: 4
Average: 12.5

**Hint:** Skip negatives with continue, accumulate sum and count for positives.",,,,,,,,,,,,,,,markdown,"**Problem:** Print all coordinates for a 4x4 grid.

**Solution:**
```python
for row in range(4):
    for col in range(4):
        print(f""({row},{col})"", end=' ')
    print()
```

**Output:**
(0,0) (0,1) (0,2) (0,3)
(1,0) (1,1) (1,2) (1,3)
(2,0) (2,1) (2,2) (2,3)
(3,0) (3,1) (3,2) (3,3)

**Explanation:**
- Outer loop: row from 0 to 3
- Inner loop: col from 0 to 3
- Print coordinates (row, col) for each position
- Creates a 4×4 grid of coordinates

**Key Concept:** Loop indices represent positions in grid."
mcsc,markdown,"Given grades including invalid entries (negative or > 100), calculate valid grade statistics.

Given grades: `[85, -1, 92, 150, 78, -1, 95, 88]`

**Expected Output:**
Valid grades: 5
Average: 87.6
Highest: 95

**Hint:** Skip if `grade < 0 or grade > 100`, collect valid ones, calculate stats.",,,,,,,,,,,,,,,markdown,"**Problem:** Find target element and print its position.

**Solution:**
```python
matrix = [[10, 20, 30], [40, 50, 60], [70, 80, 90]]
target = 50
found = False

for row_idx in range(len(matrix)):
    for col_idx in range(len(matrix[row_idx])):
        if matrix[row_idx][col_idx] == target:
            print(f""Found at row {row_idx}, col {col_idx}"")
            found = True
            break
    if found:
        break
```

**Output:**
Found at row 1, col 1

**Explanation:**
- Nested loops with indices to track position
- Check each element against target
- When found, print position and set flag
- Break from both loops using flag

**Key Concept:** Use indices when you need position information."
mcsc,markdown,"Filter sensor readings, removing error values (-999) and calculate average.

Given readings: `[22.5, -999, 23.1, -999, 21.8, 24.2]`

**Expected Output:**
Valid readings: 4
Average: 22.9°C

**Hint:** If `reading == -999`, continue. Collect valid readings, compute average.",,,,,,,,,,,,,,,markdown,"**Problem:** Transpose a 3x2 matrix (swap rows and columns).

**Solution:**
```python
matrix = [[1, 2],
          [3, 4],
          [5, 6]]

transpose = []
for col in range(2):
    new_row = []
    for row in range(3):
        new_row.append(matrix[row][col])
    transpose.append(new_row)

print(transpose)
```

**Output:**
```python
[[1, 3, 5],
 [2, 4, 6]]
```

**Explanation:**
- Original: 3 rows × 2 columns
- Transpose: 2 rows × 3 columns
- For each column in original, create a row in transpose
- Column 0 of original [1, 3, 5] becomes row 0 of transpose
- Column 1 of original [2, 4, 6] becomes row 1 of transpose

**Key Concept:** Swap i and j to transpose."
mcsc,markdown,"From a list of usernames, print only those that are alphanumeric (no special characters or digits).

Given usernames: `[""alice"", ""b0b"", ""charlie"", ""d@ve"", ""eve123"", ""frank""]`

**Expected Output:**
Valid usernames:
alice
charlie
frank

**Hint:** Use `name.isalpha()` to check. Continue if contains digits or special chars.",,,,,,,,,,,,,,,markdown,"**Problem:** Print diagonal pattern for 5x5 grid.

**Solution:**
```python
for row in range(5):
    for col in range(5):
        if row == col:
            print('*', end=' ')
        else:
            print('.', end=' ')
    print()
```

**Output:**
* . . . .
. * . . .
. . * . .
. . . * .
. . . . *

**Explanation:**
- When row index equals column index, it's on diagonal
- (0,0), (1,1), (2,2), (3,3), (4,4) are diagonal
- Print '*' for diagonal, '.' for others

**Key Concept:** Conditional based on row/col relationship creates patterns."
mcsc,markdown,"Print numbers 1-20, but skip:
- Even numbers less than 10
- Odd numbers greater than 15

**Expected Output:**
1 3 5 7 9 10 11 12 13 14 15

**Hint:** Two continue statements with different conditions.",,,,,,,,,,,,,,,markdown,"**Problem:** Print alternating * and . in checkerboard.

**Solution:**
```python
for row in range(5):
    for col in range(5):
        if (row + col) % 2 == 0:
            print('*', end=' ')
        else:
            print('.', end=' ')
    print()
```

**Output:**
* . * . *
. * . * .
* . * . *
. * . * .
* . * . *

**Explanation:**
- Sum of row and column indices determines pattern
- If sum is even: print '*'
- If sum is odd: print '.'
- (0,0) sum=0 (even) → *
- (0,1) sum=1 (odd) → .
- (0,2) sum=2 (even) → *

**Key Concept:** Mathematical relationship between indices creates patterns."
mcsc,markdown,"Keep asking for numbers until user enters ""done"". Skip invalid (non-numeric) input without counting it.

**Example Interaction:**
Enter number (or 'done'): 10
Total: 10
Enter number (or 'done'): abc
Invalid input, try again
Enter number (or 'done'): 20
Total: 30
Enter number (or 'done'): xyz
Invalid input, try again
Enter number (or 'done'): done
Final total: 30
Count: 2

**Hint:** Use `while True`, break on ""done"", continue on invalid, process valid numbers.",,,,,,,,,,,,,,,markdown,"**Problem:** Print all 3-digit combinations from digits 0-2.

**Solution:**
```python
for hundreds in range(3):
    for tens in range(3):
        for ones in range(3):
            print(f""{hundreds}{tens}{ones}"", end=' ')
        print()  # New line after each row of tens
```

**Output:**
000 001 002
010 011 012
020 021 022
100 101 102
110 111 112
120 121 122
200 201 202
210 211 212
220 221 222

**Explanation:**
- Triple nested loop for 3 positions
- Outer: hundreds place (0, 1, 2)
- Middle: tens place (0, 1, 2)
- Inner: ones place (0, 1, 2)
- Total combinations: 3 × 3 × 3 = 27

**Key Concept:** Triple nesting for three-level combinations.

---


Due to space, here are concise solutions for remaining problems:

**Problem 16: Prime Number Grid** - Nested loops with is_prime helper function checking each element.

**Problem 17: Row and Column Sums** - First nested loop sums rows, second nested loop sums columns.

**Problem 18: Pascal's Triangle** - Build each row from previous row using nested loops.

**Problem 19: Spiral Matrix** - Track direction and boundaries while filling matrix spirally.

**Problem 20: Diamond Pattern** - Combine increasing triangle (spaces decrease, stars increase) with decreasing triangle.

**Problem 21: Flatten 2D List** - Nested loops append each element to new 1D list.

**Problem 22: Common Elements** - Nested loops check if element exists in all lists.

**Problem 23: Nested Counters** - Count total iterations: outer × middle × inner.

**Problem 24: Matrix Multiplication** - Triple nested: i for rows, j for cols, k for dot product.

**Problem 25: Border Pattern** - Print '*' when row or col is 0 or max, else space.

**Problem 26: Times Table** - Outer loop for number, inner for multipliers 1-5.

**Problem 27: Sum Diagonal** - Sum elements where `matrix[i][i]`.

**Problem 28: Identity Matrix** - Set to 1 when i==j, else 0.

**Problem 29: All Substrings** - Outer for start, inner for end, slice `s[start:end]`.

**Problem 30: Sequential Matrix** - Track counter, increment for each position.

---


```python
for i in range(m):
    for j in range(n):
        print('*', end=' ')
    print()
```

```python
for i in range(n):
    for j in range(i + 1):
        print('*', end=' ')
    print()
```

```python
for i in range(n, 0, -1):
    for j in range(i):
        print('*', end=' ')
    print()
```

```python
for i in range(1, n+1):
    print(' ' * (n-i), end='')
    print('* ' * i)
```

```python
for row in matrix:
    for element in row:
        process(element)
```

```python
for i in range(len(matrix)):
    for j in range(len(matrix[i])):
        print(matrix[i][j])
```

```python
for i in range(n):
    for j in range(n):
        if condition(i, j):
            print('X')
        else:
            print('O')
    print()
```

---


1. **Index Confusion:** Swapping i and j
2. **Missing Newline:** Forgetting `print()` after inner loop
3. **Range Errors:** Using wrong range for variable-sized patterns
4. **Break Issues:** Not propagating break to outer loop
5. **Performance:** Not considering O(n²) or O(n³) complexity

---


1. **Descriptive Names:** Use `row, col` instead of `i, j`
2. **Comments:** Document what each level represents
3. **Test Small:** Start with 3×3 before scaling
4. **Visualize First:** Draw expected output
5. **Extract Logic:** Move complex operations to functions"
mcsc,markdown,"From a sentence, collect words that are between 4 and 7 characters long (inclusive).

Given sentence: ""the quick brown fox jumps over the lazy dog""

**Expected Output:**
Words (4-7 chars): quick, brown, jumps, over, lazy
Count: 5

**Hint:** Split sentence, check length, continue if too short or too long.",,,,,,,,,,,,,,,markdown,"**Problem:** Print a list without consecutive duplicates.

**Solution:**
```python
numbers = [1, 1, 2, 2, 2, 3, 4, 4, 5]
prev = None

for num in numbers:
    if num == prev:
        continue
    print(num, end=' ')
    prev = num
```

**Output:**
1 2 3 4 5

**Explanation:**
- Track previous value with variable
- For each number, check if it equals previous
- If yes, continue skips it (consecutive duplicate)
- If no, print it and update previous
- First 1: prev is None, so print it, prev becomes 1
- Second 1: equals prev, skip it
- First 2: different from prev (1), print it, prev becomes 2
- And so on...

**Key Concept:** Tracking previous values helps detect consecutive patterns."
mcsc,markdown,"Calculate sum and average of all non-zero values in a 2D matrix.

Given matrix:
```python
matrix = [
    [1, 0, 3],
    [0, 5, 6],
    [7, 8, 0]
]
```

**Expected Output:**
Non-zero sum: 30
Non-zero count: 6
Average: 5.0

**Hint:** Nested loops, continue when value is 0, accumulate others.",,,,,,,,,,,,,,,markdown,"**Problem:** Check if all numbers in a list are even. Stop if you find an odd number.

**Solution:**
```python
numbers1 = [2, 4, 6, 8]
print(""List 1:"")
for num in numbers1:
    if num % 2 != 0:
        print(f""Not all even (found {num})"")
        break
else:
    print(""All numbers are even"")

print()

numbers2 = [2, 4, 5, 8]
print(""List 2:"")
for num in numbers2:
    if num % 2 != 0:
        print(f""Not all even (found {num})"")
        break
else:
    print(""All numbers are even"")
```

**Output:**
List 1:
All numbers are even

List 2:
Not all even (found 5)

**Explanation:**
- Check each number for oddness
- If odd number found, print message and break
- If loop completes (no odd found), else clause prints success
- List 1: All even, loop completes, else executes
- List 2: 5 is odd, break occurs, else doesn't execute
- This validates ""all"" condition efficiently

**Key Concept:** For-else elegantly handles ""all elements match"" validation."
mcsc,markdown,"Remove all digits from a string and print the cleaned version.

Given string: ""h3ll0 w0rld 2023!""

**Expected Output:**
Cleaned: hll wrld !

**Hint:** Iterate through characters, if `char.isdigit()`, continue. Build result string.",,,,,,,,,,,,,,,markdown,"**Problem:** Search for multiple targets in a list. Stop if any target is not found.

**Solution:**
```python
numbers = [10, 20, 30, 40, 50]
targets = [20, 50, 60]

for target in targets:
    for index, num in enumerate(numbers):
        if num == target:
            print(f""{target} found at index {index}"")
            break
    else:
        print(f""{target} not found - stopping search"")
        break
```

**Output:**
20 found at index 1
50 found at index 4
60 not found - stopping search

**Explanation:**
- Outer loop iterates through targets
- Inner loop searches for each target in numbers
- If target found, break inner loop (else doesn't execute)
- If inner loop completes without break, target not found
- The else clause of inner loop breaks outer loop
- 20 found at index 1, 50 found at index 4
- 60 not in list, inner loop completes, else breaks outer loop

**Key Concept:** For-else can control outer loops from inner loop completion."
mcsc,markdown,"Process temperature readings. Skip:
- Error readings (-999)
- Out of range readings (< -50 or > 50)

Given readings: `[22.5, -999, 23.1, 150, 21.8, -999, 24.2, -10]`

**Expected Output:**
Valid readings: [22.5, 23.1, 21.8, 24.2, -10]
Count: 5
Average: 18.3°C

**Hint:** Two continues - one for error, one for range. Collect valid, calculate average.",,,,,,,,,,,,,,,markdown,"**Problem:** Print numbers from 1 to 20, but skip numbers 8 through 12 (inclusive).

**Solution:**
```python
for num in range(1, 21):
    if 8 <= num <= 12:
        continue
    print(num, end=' ')
```

**Output:**
1 2 3 4 5 6 7 13 14 15 16 17 18 19 20

**Explanation:**
- Loop through 1 to 20
- Check if number is in range 8-12 using chained comparison
- If yes, continue skips it
- Numbers 8, 9, 10, 11, 12 are all skipped
- All others are printed

**Key Concept:** Chained comparisons (`8 <= num <= 12`) are concise and readable."
mcsc,markdown,"From a list, process only numbers that are:
- Positive
- Not divisible by 3
- Less than 50

Given list: `[5, -3, 12, 18, 25, 60, 7, 30, 45, 11]`

**Expected Output:**
Filtered numbers: [5, 25, 7, 11]
Sum: 48

**Hint:** Multiple continue statements for each skip condition.",,,,,,,,,,,,,,,markdown,"**Problem:** Find the first prime number in a list of numbers.

**Solution:**
```python
def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return False
    return True

numbers = [4, 6, 8, 9, 11, 15, 17]

for num in numbers:
    if is_prime(num):
        print(f""First prime: {num}"")
        break
```

**Output:**
First prime: 11

**Explanation:**
- Helper function checks if a number is prime
- Loop through each number in the list
- Use helper function to check primality
- 4, 6, 8, 9 are not prime
- 11 is prime (only divisible by 1 and 11)
- Print and break when first prime found
- 15 and 17 are never checked

**Key Concept:** Helper functions can encapsulate complex conditions for break statements."
mcsc,markdown,"Print multiplication table for 1-5, but skip any product that is a multiple of 6.

**Example Output:**
1 x 1 = 1
1 x 2 = 2
1 x 3 = 3
1 x 4 = 4
1 x 5 = 5
2 x 1 = 2
2 x 2 = 4
2 x 4 = 8
2 x 5 = 10
...
(skips 2x3=6, 3x2=6, 3x4=12, etc.)

**Hint:** Nested loops, calculate product, if `product % 6 == 0`, continue.",,,,,,,,,,,,,,,markdown,"**Problem:** Calculate sum of each row in a 2D list, but stop if any row sum exceeds 20.

**Solution:**
```python
matrix = [[1, 2, 3],
          [4, 5, 6],
          [7, 8, 9]]

for row_idx, row in enumerate(matrix):
    row_sum = sum(row)
    if row_sum > 20:
        print(f""Row {row_idx} sum: {row_sum} - exceeds limit, stopping"")
        break
    print(f""Row {row_idx} sum: {row_sum}"")
```

**Output:**
Row 0 sum: 6
Row 1 sum: 15
Row 2 sum: 24 - exceeds limit, stopping

**Explanation:**
- Loop through each row with enumerate
- Calculate sum of each row using `sum()` function
- Row 0: 1+2+3 = 6 (OK, continue)
- Row 1: 4+5+6 = 15 (OK, continue)
- Row 2: 7+8+9 = 24 (exceeds 20, break)
- Processing stops at row 2

**Key Concept:** Break can enforce limits or thresholds during processing."
mcsc,markdown,"From a list of filenames, print only those that don't end with "".tmp"" or "".log"".

Given files: `[""data.txt"", ""temp.tmp"", ""info.log"", ""report.pdf"", ""cache.tmp"", ""notes.txt""]`

**Expected Output:**
data.txt
report.pdf
notes.txt

**Hint:** Check if filename ends with "".tmp"" or "".log"", continue to skip.",,,,,,,,,,,,,,,markdown,"**Problem:** Print each character in a string except vowels.

**Solution:**
```python
text = ""Education""

for char in text:
    if char.lower() in ""aeiou"":
        continue
    print(char, end=' ')
```

**Output:**
E d c t n

**Explanation:**
- Loop through each character
- Convert to lowercase for comparison
- Check if it's a vowel (a, e, i, o, u)
- If vowel, continue skips it
- 'E' is capital but we check lowercase 'e' (vowel) - wait, this would skip it!

**Corrected Solution:**
```python
text = ""Education""

for char in text:
    if char.lower() in ""aeiou"":
        continue
    print(char, end=' ')
```

**Actual Output:**
d c t n

**Explanation (Corrected):**
- 'E' → 'e' is vowel, skip
- 'd' is consonant, print
- 'u' is vowel, skip
- 'c' is consonant, print
- 'a' is vowel, skip
- 't' is consonant, print
- 'i' is vowel, skip
- 'o' is vowel, skip
- 'n' is consonant, print

**Key Concept:** Use `.lower()` to make case-insensitive comparisons."
mcsc,markdown,"Keep asking for ages until user enters ""done"". Skip invalid ages (< 0 or > 120) without counting them.

**Example Interaction:**
Enter age (or 'done'): 25
Valid age added
Enter age (or 'done'): 150
Invalid age, skipped
Enter age (or 'done'): -5
Invalid age, skipped
Enter age (or 'done'): 30
Valid age added
Enter age (or 'done'): done

Valid ages collected: 2
Ages: [25, 30]
Average age: 27.5

**Hint:** while True with break on ""done"", continue on invalid age, collect valid ones.",,,,,,,,,,,,,,,markdown,"**Problem:** Print the first 5 even numbers from a range of 1 to 50.

**Solution:**
```python
count = 0

for num in range(1, 51):
    if num % 2 == 0:
        print(num, end=' ')
        count += 1
        if count == 5:
            break
```

**Output:**
2 4 6 8 10

**Explanation:**
- Initialize counter to track how many evens printed
- Loop through 1 to 50
- Check if number is even
- If even, print it and increment counter
- When counter reaches 5, break
- Only first 5 evens are printed: 2, 4, 6, 8, 10

**Key Concept:** Counters with break can limit output to first N matches."
mcsc,markdown,"Print a coordinate grid (0,0 to 4,4) but skip coordinates where x equals y (diagonal).

**Expected Output:**
0,1 0,2 0,3 0,4
1,0 1,2 1,3 1,4
2,0 2,1 2,3 2,4
3,0 3,1 3,2 3,4
4,0 4,1 4,2 4,3

**Hint:** Nested loops for x and y, if `x == y`, continue.",,,,,,,,,,,,,,,markdown,"**Problem:** Search for a key in a dictionary. If found, print its value and stop.

**Solution:**
```python
person = {""name"": ""Alice"", ""age"": 25, ""city"": ""NYC""}
search_key = ""age""

for key, value in person.items():
    if key == search_key:
        print(f""Found {key}: {value}"")
        break
```

**Output:**
Found age: 25

**Explanation:**
- Use `.items()` to loop through key-value pairs
- Check if current key matches search key
- When found, print key and value, then break
- More efficient than checking all keys

**Alternative (Direct Access):**
```python
if ""age"" in person:
    print(f""Found age: {person['age']}"")
```
This is actually more efficient for dictionaries, but the loop demonstrates break usage.

**Key Concept:** Break works with dictionary iteration, though direct access is often better."
mcsc,markdown,"From a list of numeric grades, calculate statistics skipping invalid entries (< 0 or > 100), and convert valid ones to letter grades.

Given grades: `[85, -1, 92, 105, 78, 0, 95, 88]`

**Expected Output:**
Valid grades: 5
A: 3 students
B: 2 students
Average: 87.6

**Hint:** Skip invalid with continue. For valid: count letter grades (A≥90, B≥80), calculate average.

---",,,,,,,,,,,,,,,markdown,"**Problem:** Print non-empty strings from a list.

**Solution:**
```python
words = [""Hello"", """", ""World"", """", ""Python""]

for word in words:
    if not word:  # or: if word == """"
        continue
    print(word)
```

**Output:**
Hello
World
Python

**Explanation:**
- Loop through each word
- Empty string is ""falsy"" in Python, so `not word` is True
- If word is empty, continue skips it
- Only non-empty strings are printed

**Key Concept:** Empty strings are falsy, making `not word` a concise check."
mcsc,markdown,"Print each number only once from a list, skipping duplicates.

Given: `[1, 2, 2, 3, 1, 4, 3, 5]`

**Expected Output:**
1
2
3
4
5

**Hint:** Use a set to track seen numbers, continue if already seen.

---",,,,,,,,,,,,,,,markdown,"**Problem:** Add numbers from 1 to N, but stop when sum exceeds 100.

**Solution:**
```python
total = 0
num = 0

for i in range(1, 100):
    total += i
    if total > 100:
        num = i
        break

print(f""Sum exceeded 100 at number: {num}"")
print(f""Total sum: {total}"")
```

**Output:**
Sum exceeded 100 at number: 14
Total sum: 105

**Explanation:**
- Start with total = 0
- Add each number: 1, 2, 3, ...
- After adding 13: total = 91
- After adding 14: total = 105 (exceeds 100)
- Store the number that caused excess (14) and break
- Sum of 1+2+3+...+14 = 105

**Key Concept:** Break with accumulation helps find threshold crossings."
mcsc,markdown,"Create a calculator menu. Skip invalid choices without counting them.

**Example:**
Calculator:
1. Add
2. Subtract
3. Multiply
4. Divide
5. Quit

Choice: 9
Invalid choice!
Choice: 1
Enter numbers: 10 5
Result: 15
Choice: 5
Goodbye!

**Hint:** while True, break on ""5"", continue on invalid choice.

---",,,,,,,,,,,,,,,markdown,"**Problem:** Print numbers 1 to 15, but skip numbers divisible by 2 OR 3.

**Solution:**
```python
for num in range(1, 16):
    if num % 2 == 0 or num % 3 == 0:
        continue
    print(num, end=' ')
```

**Output:**
1 5 7 11 13

**Explanation:**
- Check if divisible by 2 OR by 3
- Skip: 2, 3, 4, 6, 8, 9, 10, 12, 14, 15
- Print: 1 (neither), 5 (neither), 7 (neither), 11 (neither), 13 (neither)
- These are numbers coprime to both 2 and 3

**Key Concept:** Logical OR in continue conditions combines multiple filter criteria."
