questionType,contentType,contentBody,intAnswer,prepTime(in_seconds),floatAnswer.max,floatAnswer.min,fitbAnswer,mcscAnswer,subjectiveAnswer,option.1,option.2,option.3,option.4,mcmcAnswer,tagRelationships,difficultyLevel,answerExplanationType,answerExplanation
mcsc,markdown,"Write a function `times_table` that prints the multiplication table for number 7 (from 7×1 to 7×10).

**Expected Output:**
7 x 1 = 7
7 x 2 = 14
...
7 x 10 = 70

**Hint:** Use a loop from 1 to 10.",,,,,,,,,,,,,,,markdown,"**Problem:** Write a function `calculate_bmi` that takes weight and height, and an optional unit system with default ""metric"". If metric: weight in kg, height in m. If imperial: weight in lbs, height in inches. Return the BMI value.

**Solution:**
```python
def calculate_bmi(weight, height, units=""metric""):
    if units == ""metric"":
        bmi = weight / (height ** 2)
    else:  # imperial
        bmi = (weight / (height ** 2)) * 703
    return round(bmi, 2)

print(calculate_bmi(70, 1.75))  # 22.86 (metric)
print(calculate_bmi(154, 69, ""imperial""))  # 22.75 (imperial)
print(calculate_bmi(80, 1.80))  # 24.69 (metric)
print(calculate_bmi(180, 72, ""imperial""))  # 24.41 (imperial)
```

**Output:**
22.86
22.75
24.69
24.41

**Explanation:**
This function calculates BMI (Body Mass Index) using different unit systems. The `units` parameter defaults to ""metric"" (more widely used globally). The calculation differs based on units:
- **Metric**: BMI = weight(kg) / height(m)²
- **Imperial**: BMI = (weight(lbs) / height(inches)²) × 703

The 703 conversion factor in the imperial formula accounts for the difference between metric and imperial measurements. The function returns the BMI rounded to 2 decimal places. The default of ""metric"" makes the function convenient for international use while supporting imperial measurements when specified.

**Key Concept:** Default parameters can specify standard units or formats, with conditional logic handling different cases."
mcsc,markdown,"Define a function `validate_password` that checks if ""Secure123"" meets these criteria:
- At least 8 characters
- Contains both letters and numbers

Print validation result.

**Expected Output:**
Password is valid

**Hint:** Use len(), str.isalpha(), str.isdigit() methods.",,,,,,,,,,,,,,,markdown,"**Problem:** Create a function `attempt_login` that takes username, password, and an optional max_attempts with default 3. Simulate login attempts and return success/failure message.

**Solution:**
```python
def attempt_login(username, password, max_attempts=3):
    print(f""Login successful for {username} (Max attempts: {max_attempts})"")

attempt_login(""admin"", ""password123"")

attempt_login(""user"", ""pass"", 5)

attempt_login(""guest"", ""guest123"", 1)
```

**Output:**
Login successful for admin (Max attempts: 3)
Login successful for user (Max attempts: 5)
Login successful for guest (Max attempts: 1)

**Explanation:**
This function simulates a login system with configurable maximum attempts. The `max_attempts` parameter has a default value of 3, which is a common security practice (giving users a few chances before lockout). The function prints a success message showing the username and the maximum attempts allowed. In a real system, this parameter would control how many failed login attempts are allowed before the account is locked. The default of 3 balances security (preventing brute force) with usability (allowing for typos).

**Key Concept:** Default parameters are useful for security and system configuration values that have standard settings but may need adjustment based on security policies."
mcsc,markdown,"Create a function `calculate_grade` that determines the letter grade for a score of 85.

Grade scale:
- 90-100: A
- 80-89: B
- 70-79: C
- 60-69: D
- Below 60: F

**Expected Output:**
Score 85 is grade: B

**Hint:** Use if-elif-else statements.",,,,,,,,,,,,,,,markdown,"**Problem:** Define a function `format_currency` that takes an amount and an optional currency symbol with default ""$"". Return formatted string.

**Solution:**
```python
def format_currency(amount, symbol=""$""):
    return f""{symbol}{amount:,.2f}""

print(format_currency(1234.56))  # $1,234.56
print(format_currency(1000, ""€""))  # €1,000.00
print(format_currency(5000, ""£""))  # £5,000.00
print(format_currency(999.99, ""¥""))  # ¥999.99
```

**Output:**
$1,234.56
€1,000.00
£5,000.00
¥999.99

**Explanation:**
This function formats monetary amounts with proper formatting and currency symbols. The `symbol` parameter defaults to ""$"" (US dollar), reflecting common usage. The formatting uses:
- `{symbol}` - The currency symbol
- `{amount:,.2f}` - The amount with thousands separators (,) and 2 decimal places (.2f)

Examples of the formatting:
- 1234.56 → ""1,234.56"" (comma separator, 2 decimals)
- 1000 → ""1,000.00"" (adds decimal places)

The default dollar symbol is convenient for US-based applications while allowing other currencies to be specified.

**Key Concept:** Default parameters for formatting functions should use the most common format or locale while allowing customization."
mcsc,markdown,"Write a function `reverse_list` that reverses and prints the list `[1, 2, 3, 4, 5]`.

**Expected Output:**
Original: [1, 2, 3, 4, 5]
Reversed: [5, 4, 3, 2, 1]

**Hint:** Use slicing `[::-1]` or the reverse() method.",,,,,,,,,,,,,,,markdown,"**Problem:** Write a function `create_list` that takes an optional size parameter with default 5, and an optional value with default 0. Return a list of that size filled with the value.

**Solution:**
```python
def create_list(size=5, value=0):
    return [value] * size

print(create_list())  # [0, 0, 0, 0, 0]
print(create_list(3))  # [0, 0, 0]
print(create_list(4, 1))  # [1, 1, 1, 1]
print(create_list(7, ""x""))  # ['x', 'x', 'x', 'x', 'x', 'x', 'x']
print(create_list(value=-1))  # [-1, -1, -1, -1, -1]
```

**Output:**
[0, 0, 0, 0, 0]
[0, 0, 0]
[1, 1, 1, 1]
['x', 'x', 'x', 'x', 'x', 'x', 'x']
[-1, -1, -1, -1, -1]

**Explanation:**
This function creates a list of a specified size filled with a specified value, with both parameters having defaults. The function uses list multiplication (`[value] * size`) to create the list efficiently. The default values are:
- `size=5`: A reasonable default list size
- `value=0`: A common initial value (neutral/empty state)

The function demonstrates multiple default parameters working together. You can:
- Use both defaults: `create_list()` → [0,0,0,0,0]
- Override size only: `create_list(3)` → [0,0,0]
- Override both: `create_list(4, 1)` → [1,1,1,1]
- Use keyword arguments: `create_list(value=-1)` → uses default size with value -1

**Key Concept:** When multiple parameters have defaults, they all become optional, providing maximum flexibility in function calls."
mcsc,markdown,"Define a function `factorial` that calculates and prints the factorial of 5.

**Expected Output:**
5! = 120

**Hint:** Factorial of n = n × (n-1) × (n-2) × ... × 1",,,,,,,,,,,,,,,markdown,"**Problem:** Create a function `calculate_shipping` that takes weight and an optional method with default ""standard"". Standard: $5 per kg, Express: $10 per kg, Overnight: $15 per kg. Return the shipping cost.

**Solution:**
```python
def calculate_shipping(weight, method=""standard""):
    if method == ""standard"":
        rate = 5
    elif method == ""express"":
        rate = 10
    elif method == ""overnight"":
        rate = 15
    else:
        rate = 5  # Default to standard if unknown method

    cost = weight * rate
    return cost

print(calculate_shipping(2))  # 10.0 (standard)
print(calculate_shipping(2, ""express""))  # 20.0 (express)
print(calculate_shipping(3, ""overnight""))  # 45.0 (overnight)
print(calculate_shipping(5, ""standard""))  # 25.0 (standard)
```

**Output:**
10.0
20.0
45.0
25.0

**Explanation:**
This function calculates shipping costs based on weight and shipping method. The `method` parameter defaults to ""standard"" (the most economical and commonly chosen option). The function uses conditional logic to determine the rate per kilogram:
- ""standard"": $5/kg (default, economical)
- ""express"": $10/kg (faster, more expensive)
- ""overnight"": $15/kg (fastest, most expensive)

The cost is calculated by multiplying weight by the rate. The default ""standard"" method makes the function convenient for regular shipping while supporting premium options when needed. This pattern is common in e-commerce applications.

**Key Concept:** Default parameters can represent standard or economy options in business logic, with upgrades available through explicit specification."
mcsc,markdown,"Create a function `find_common` that finds and prints common elements between two lists:
- List 1: `[1, 2, 3, 4, 5]`
- List 2: `[4, 5, 6, 7, 8]`

**Expected Output:**
Common elements: [4, 5]

**Hint:** Use a loop or set intersection.",,,,,,,,,,,,,,,markdown,"**Problem:** Define a function `draw_line` that takes length and an optional character with default ""*"". Print a line of that character.

**Solution:**
```python
def draw_line(length, character=""*""):
    print(character * length)

draw_line(5)  # *****
draw_line(3, ""#"")  # ###
draw_line(10, ""-"")  # ----------
draw_line(8, ""="")  # ========
```

**Output:**
*****
----------
========

**Explanation:**
This function draws a line of characters, useful for creating visual separators or ASCII art. The `character` parameter defaults to ""*"" (asterisk), a common character for drawing patterns and shapes. The function uses string multiplication (`character * length`) to repeat the character the specified number of times, then prints the result.

The default ""*"" makes it easy to quickly draw star lines without specifying the character each time, while still allowing customization for different visual effects (hyphens for dividers, equals signs for headers, etc.).

**Key Concept:** Default parameters for display/formatting functions should use common or visually appealing default values."
mcsc,markdown,"Write a function `reverse_string` that reverses and prints the string ""Python"".

**Expected Output:**
Original: Python
Reversed: nohtyP

**Hint:** Use slicing `[::-1]`.",,,,,,,,,,,,,,,markdown,"**Problem:** Write a function `calculate_grade` that takes a score and an optional scale with default ""letter"" (returns A/B/C/D/F). If scale is ""gpa"", return GPA value (4.0/3.0/2.0/1.0/0.0).

**Solution:**
```python
def calculate_grade(score, scale=""letter""):
    if scale == ""letter"":
        if score >= 90:
            return ""A""
        elif score >= 80:
            return ""B""
        elif score >= 70:
            return ""C""
        elif score >= 60:
            return ""D""
        else:
            return ""F""
    else:  # scale == ""gpa""
        if score >= 90:
            return 4.0
        elif score >= 80:
            return 3.0
        elif score >= 70:
            return 2.0
        elif score >= 60:
            return 1.0
        else:
            return 0.0

print(calculate_grade(95))  # A
print(calculate_grade(85, ""gpa""))  # 3.0
print(calculate_grade(75))  # C
print(calculate_grade(65, ""gpa""))  # 1.0
```

**Output:**
A
3.0
C
1.0

**Explanation:**
This function calculates grades in different formats based on the scale parameter. The `scale` defaults to ""letter"" (more commonly used for displaying grades to students). The function has two sets of conditional logic:
- **Letter scale**: Returns letter grades (A, B, C, D, F) based on score ranges
- **GPA scale**: Returns numeric GPA values (4.0, 3.0, 2.0, 1.0, 0.0)

Both scales use the same score thresholds (90+ for A/4.0, 80+ for B/3.0, etc.). The default letter scale is more intuitive for most users, while the GPA scale is useful for cumulative calculations. This demonstrates how default parameters can control output format.

**Key Concept:** Default parameters can determine the output format or representation, with conditional logic adapting the function's behavior."
mcsc,markdown,"Define a function `is_leap_year` that checks if 2024 is a leap year.

Rules:
- Divisible by 4 AND (not divisible by 100 OR divisible by 400)

**Expected Output:**
2024 is a leap year

**Hint:** Use modulo operators and logical conditions.",,,,,,,,,,,,,,,markdown,"**Problem:** Create a function `format_time` that takes seconds and an optional unit with default ""seconds"". Convert and return the time in the specified unit (seconds, minutes, hours).

**Solution:**
```python
def format_time(seconds, unit=""seconds""):
    if unit == ""seconds"":
        return f""{seconds} seconds""
    elif unit == ""minutes"":
        minutes = seconds / 60
        return f""{minutes} minutes""
    elif unit == ""hours"":
        hours = seconds / 3600
        return f""{hours} hours""
    else:
        return f""{seconds} seconds""

print(format_time(120))  # 120 seconds
print(format_time(120, ""minutes""))  # 2.0 minutes
print(format_time(7200, ""hours""))  # 2.0 hours
print(format_time(3600, ""minutes""))  # 60.0 minutes
```

**Output:**
120 seconds
2.0 minutes
2.0 hours
60.0 minutes

**Explanation:**
This function formats time values in different units. The `unit` parameter defaults to ""seconds"" (the base unit). The function converts based on the specified unit:
- ""seconds"": No conversion, returns value as-is
- ""minutes"": Divides by 60 (60 seconds = 1 minute)
- ""hours"": Divides by 3600 (3600 seconds = 1 hour)

The default ""seconds"" unit is appropriate because it's the most precise and doesn't require conversion. Users can request other units when needed for more readable output (e.g., ""2.0 hours"" is more meaningful than ""7200 seconds"").

**Key Concept:** Default parameters can specify base units or formats, with conversion logic handling alternative units."
mcsc,markdown,"Create a function `count_vowels` that counts vowels in ""Education"".

**Expected Output:**
Number of vowels: 5

**Hint:** Loop through string, check if char is in ""aeiouAEIOU"".",,,,,,,,,,,,,,,markdown,"**Problem:** Define a function `find_index` that takes a list, a target value, and an optional start index with default 0. Return the index where target is found, searching from start index.

**Solution:**
```python
def find_index(lst, target, start_index=0):
    for i in range(start_index, len(lst)):
        if lst[i] == target:
            return i
    return -1  # Not found

nums = [1, 2, 3, 2, 4, 2]
print(find_index(nums, 2))  # 1 (first occurrence)
print(find_index(nums, 2, 2))  # 3 (occurrence from index 2)
print(find_index(nums, 2, 4))  # 5 (occurrence from index 4)
print(find_index(nums, 9))  # -1 (not found)
```

**Output:**
1
3
5
-1

**Explanation:**
This function searches for a target value in a list, starting from a specified index. The `start_index` parameter defaults to 0 (searching from the beginning). The function:
1. Loops from `start_index` to the end of the list
2. Returns the index when the target is found
3. Returns -1 if the target is not found

The default of 0 makes it convenient to search the entire list, while the optional start_index is useful for:
- Finding subsequent occurrences of a value
- Continuing a search after a previous match
- Searching only a portion of the list

This pattern is similar to Python's built-in `str.find()` method.

**Key Concept:** Default parameters for index or position values typically start at 0 (beginning) or -1 (no limit), representing the most common use case."
mcsc,markdown,"Write a function `find_duplicates` that finds and prints duplicate elements in `[1, 2, 3, 2, 4, 5, 1]`.

**Expected Output:**
Duplicates: [1, 2]

**Hint:** Use a set to track seen elements.",,,,,,,,,,,,,,,markdown,"**Problem:** Write a function `validate_password` that takes a password and optional min_length with default 8. Return True if password meets length requirement, False otherwise.

**Solution:**
```python
def validate_password(password, min_length=8):
    return len(password) >= min_length

print(validate_password(""abc123""))  # False (length 6 < 8)
print(validate_password(""password123""))  # True (length 12 >= 8)
print(validate_password(""pass"", 4))  # True (length 4 >= 4)
print(validate_password(""short"", 10))  # False (length 5 < 10)
print(validate_password(""longpassword""))  # True (length 12 >= 8)
```

**Output:**
False
True
True
False
True

**Explanation:**
This function validates passwords based on minimum length requirements. The `min_length` parameter defaults to 8, which is a common security standard for password length. The function simply compares the password length to the minimum using `len(password) >= min_length` and returns a boolean result.

The default of 8 characters reflects modern security best practices, providing reasonable security while remaining user-friendly. Systems with stricter security requirements can override this default (e.g., `validate_password(pwd, 12)` for 12-character minimum).

**Key Concept:** Default parameters for validation functions should use industry-standard or recommended values while allowing customization for different security levels."
mcsc,markdown,"Define a function `is_perfect` that checks if 28 is a perfect number (number equals sum of its proper divisors).

**Expected Output:**
28 is a perfect number
Divisors: 1, 2, 4, 7, 14
Sum: 28

**Hint:** Find all divisors except the number itself, sum them.",,,,,,,,,,,,,,,markdown,"**Problem:** Create a function `custom_range` that takes start, end, and an optional step with default 1. Return a list of numbers in that range.

**Solution:**
```python
def custom_range(start, end, step=1):
    return list(range(start, end, step))

print(custom_range(1, 5))  # [1, 2, 3, 4]
print(custom_range(0, 10, 2))  # [0, 2, 4, 6, 8]
print(custom_range(5, 0, -1))  # [5, 4, 3, 2, 1]
print(custom_range(10, 20, 3))  # [10, 13, 16, 19]
```

**Output:**
[1, 2, 3, 4]
[0, 2, 4, 6, 8]
[5, 4, 3, 2, 1]
[10, 13, 16, 19]

**Explanation:**
This function creates a list of numbers in a range with a customizable step value. The `step` parameter defaults to 1 (increment by 1), which is the most common use case. The function uses Python's built-in `range()` function and converts it to a list.

The default step of 1 makes it easy to create consecutive number sequences, while allowing:
- Even/odd numbers: `custom_range(0, 10, 2)`
- Countdown: `custom_range(5, 0, -1)`
- Custom increments: `custom_range(10, 20, 3)`

This mimics Python's `range()` function while returning a list and providing a clearer default behavior.

**Key Concept:** Default parameters for step/increment values typically default to 1 or -1, representing the standard increment direction."
mcsc,markdown,"Create a function `matrix_sum` that calculates the sum of all elements in:
```python
[[1, 2, 3],
 [4, 5, 6],
 [7, 8, 9]]
```

**Expected Output:**
Matrix sum: 45

**Hint:** Use nested loops.",,,,,,,,,,,,,,,markdown,"**Problem:** Define a function `format_phone` that takes a phone number and an optional country_code with default ""+1"". Return formatted phone with country code.

**Solution:**
```python
def format_phone(phone, country_code=""+1""):
    return f""{country_code}-{phone}""

print(format_phone(""1234567890""))  # +1-1234567890
print(format_phone(""9876543210"", ""+91""))  # +91-9876543210
print(format_phone(""5555555555"", ""+44""))  # +44-5555555555
```

**Output:**
+1-1234567890
+91-9876543210
+44-5555555555

**Explanation:**
This function formats phone numbers with country codes. The `country_code` parameter defaults to ""+1"" (United States and Canada), reflecting the largest user base for many applications. The function simply concatenates the country code, a hyphen, and the phone number.

The default ""+1"" makes it convenient for North American applications while supporting international formatting when needed. In a real application, the default might be determined by:
- User's location/locale
- Business's primary market
- Most common user country

**Key Concept:** Default parameters for localization (country codes, currencies, languages) should reflect the primary audience while allowing internationalization."
mcsc,markdown,"Write a function `gcd` that finds the greatest common divisor of 48 and 18.

**Expected Output:**
GCD of 48 and 18 is: 6

**Hint:** Use Euclidean algorithm or loop through divisors.",,,,,,,,,,,,,,,markdown,"**Problem:** Write a function `compound_interest` that takes principal, rate, time, and an optional n (compounds per year) with default 1. Return the final amount.

**Solution:**
```python
def compound_interest(principal, rate, time, n=1):
    amount = principal * (1 + rate/100/n) ** (n * time)
    return round(amount, 2)

print(compound_interest(1000, 5, 2))  # 1102.5 (compounded yearly)
print(compound_interest(1000, 5, 2, 4))  # 1104.49 (compounded quarterly)
print(compound_interest(5000, 6, 3))  # 5955.08 (compounded yearly)
print(compound_interest(5000, 6, 3, 12))  # 5983.40 (compounded monthly)
```

**Output:**
1102.5
1104.49
5955.08
5983.4

**Explanation:**
This function calculates compound interest using the formula: A = P(1 + r/n)^(nt), where:
- P = principal (initial amount)
- r = annual interest rate (as percentage)
- t = time in years
- n = number of times interest compounds per year

The `n` parameter defaults to 1 (annually compounded), which is a simple and common case. Other common values include:
- 1: Annually
- 4: Quarterly
- 12: Monthly
- 365: Daily

The default of 1 provides a baseline calculation, with more frequent compounding available when specified. More frequent compounding results in slightly higher returns due to earning interest on interest more often.

**Key Concept:** Default parameters in mathematical functions should use standard or baseline values that work for simple calculations while supporting advanced options."
mcsc,markdown,"Define a function `is_palindrome` that checks if ""madam"" is a palindrome.

**Expected Output:**
""madam"" is a palindrome

**Hint:** Compare string with its reverse.",,,,,,,,,,,,,,,markdown,"**Problem:** Create a function `pad_string` that takes text, target length, and an optional pad_char with default space "" "". Return text padded to target length.

**Solution:**
```python
def pad_string(text, target_length, pad_char="" ""):
    current_length = len(text)
    if current_length >= target_length:
        return text
    padding_needed = target_length - current_length
    return text + (pad_char * padding_needed)

print(pad_string(""Hello"", 10))  # ""Hello     ""
print(pad_string(""Hi"", 5, ""*""))  # ""Hi***""
print(pad_string(""Test"", 8, ""-""))  # ""Test----""
print(repr(pad_string(""ABC"", 7)))  # 'ABC    ' (using repr to show spaces)
```

**Output:**
Hello
Hi***
Test----
'ABC    '

**Explanation:**
This function pads a string to a specified length with a specified character. The `pad_char` parameter defaults to "" "" (space), the most common padding character for text alignment. The function:
1. Checks if padding is needed (current length < target length)
2. Calculates how many padding characters are needed
3. Appends the padding to the original text

The default space character is useful for:
- Text alignment in columns
- Fixed-width formatting
- Creating visual spacing

Other padding characters (""-"", ""*"", ""."") can be used for different visual effects like table borders or fill lines.

**Key Concept:** Default parameters for formatting should use invisible or neutral characters (like space) that work in most contexts."
mcsc,markdown,"Create a function `sum_of_squares` that calculates sum of squares from 1 to 10.

**Expected Output:**
Sum of squares from 1 to 10: 385

**Hint:** Sum of 1² + 2² + 3² + ... + 10²",,,,,,,,,,,,,,,markdown,"**Problem:** Define a function `generate_password` that takes an optional length with default 8, and an optional include_numbers with default True. Return a randomly generated password.

**Solution:**
```python
import random
import string

def generate_password(length=8, include_numbers=True):
    characters = string.ascii_letters  # a-z, A-Z

    if include_numbers:
        characters += string.digits  # 0-9

    password = ''.join(random.choice(characters) for _ in range(length))
    return password

print(generate_password())  # e.g., ""aB3dE7fG"" (8 chars with numbers)
print(generate_password(12))  # e.g., ""aBc4DeF8gHiJ"" (12 chars with numbers)
print(generate_password(6, False))  # e.g., ""aBcdEf"" (6 chars, letters only)
print(generate_password(10, True))  # e.g., ""A9b3C2d5E1"" (10 chars with numbers)
```

**Output:**
(Example outputs - will vary due to randomness)
aB3dE7fG
aBc4DeF8gHiJ
aBcdEf
A9b3C2d5E1

**Explanation:**
This function generates random passwords with configurable length and character sets. The defaults are:
- `length=8`: Standard minimum password length for security
- `include_numbers=True`: Numbers increase password strength

The function works by:
1. Starting with all ASCII letters (lowercase and uppercase)
2. Adding digits (0-9) if `include_numbers` is True
3. Randomly selecting characters from the available set
4. Joining them into a string of the specified length

The defaults create reasonably secure passwords (8 characters with letters and numbers), while allowing customization for longer passwords or letters-only passwords when needed.

**Key Concept:** Default parameters for security functions should provide secure defaults while allowing customization for specific requirements."
mcsc,markdown,"Write a function `to_binary` that converts decimal 42 to binary and prints it.

**Expected Output:**
42 in binary is: 101010

**Hint:** Use bin() function or manual conversion.",,,,,,,,,,,,,,,markdown,"**Problem:** Write a function `calculate_tip` that takes a bill amount and an optional tip_percent with default 15%. Return the tip amount.

**Solution:**
```python
def calculate_tip(bill, tip_percent=15):
    tip_amount = bill * tip_percent / 100
    return tip_amount

print(calculate_tip(100))  # 15.0 (15%)
print(calculate_tip(50, 20))  # 10.0 (20%)
print(calculate_tip(200))  # 30.0 (15%)
print(calculate_tip(75, 18))  # 13.5 (18%)
```

**Output:**
15.0
10.0
30.0
13.5

**Explanation:**
This function calculates tip amounts based on bill total and tip percentage. The `tip_percent` parameter defaults to 15, which is a standard tip percentage in many countries (particularly in the United States). The calculation is: `bill * tip_percent / 100`.

The default 15% represents:
- A reasonable standard tip for good service
- Easy mental math (roughly 10% + 5%)
- Common cultural expectation

Users can override for:
- Better service (20%, 25%)
- Adequate service (10%)
- Poor service (less than 15%)
- Local customs (different countries have different norms)

**Key Concept:** Default parameters for cultural or regional standards should use common, middle-ground values that can be adjusted based on context."
mcsc,markdown,"Define a function `is_armstrong` that checks if 153 is an Armstrong number (sum of cubes of digits equals the number).

**Expected Output:**
153 is an Armstrong number
1³ + 5³ + 3³ = 153

**Hint:** Extract each digit, cube it, sum all cubes.",,,,,,,,,,,,,,,markdown,"**Problem:** Create a function `filter_numbers` that takes a list and an optional condition with default ""positive"". Return filtered list based on condition.

**Solution:**
```python
def filter_numbers(numbers, condition=""positive""):
    if condition == ""positive"":
        return [num for num in numbers if num > 0]
    elif condition == ""negative"":
        return [num for num in numbers if num < 0]
    elif condition == ""even"":
        return [num for num in numbers if num % 2 == 0]
    else:
        return numbers  # Return as-is if unknown condition

print(filter_numbers([1, -2, 3, -4, 5]))  # [1, 3, 5] (positive)
print(filter_numbers([1, -2, 3, -4, 5], ""negative""))  # [-2, -4]
print(filter_numbers([1, 2, 3, 4, 5], ""even""))  # [2, 4]
print(filter_numbers([10, -20, 30, -40]))  # [10, 30] (positive by default)
```

**Output:**
[1, 3, 5]
[-2, -4]
[2, 4]
[10, 30]

**Explanation:**
This function filters a list of numbers based on a specified condition. The `condition` parameter defaults to ""positive"", assuming the most common filtering need is to extract positive numbers. The function uses list comprehensions with different conditions:
- **""positive""**: Keeps numbers > 0
- **""negative""**: Keeps numbers < 0
- **""even""**: Keeps numbers divisible by 2

The default ""positive"" is useful because:
- Positive numbers are often the focus in data analysis
- Filtering out negatives (errors, debits) is common
- It provides a sensible baseline behavior

This demonstrates how default parameters can control filtering or selection logic.

**Key Concept:** Default parameters for filter/selection functions should use the most common or useful filtering criterion."
mcsc,markdown,"Create a function `sort_three` that sorts and prints three numbers: 45, 12, 67.

**Expected Output:**
Sorted: 12, 45, 67

**Hint:** Use comparison and swapping or list sorting.

---



```python
def function_name():
    pass
```


1. **def keyword**: Declares a function
2. **Function name**: Follows naming conventions (lowercase, underscores)
3. **Parentheses ()**: Required even with no parameters
4. **Colon (:)**: Marks start of function body
5. **Indentation**: Function body must be indented
6. **Function call**: Use function_name() to execute


- Use lowercase letters
- Separate words with underscores (snake_case)
- Use descriptive names
- Start with a letter (not number)
- Avoid Python keywords

**Good names:** `calculate_area`, `print_menu`, `check_prime`
**Bad names:** `func1`, `x`, `calculateArea` (camelCase)


1. **Reusability**: Write once, use many times
2. **Organization**: Break code into logical blocks
3. **Readability**: Clear, named operations
4. **Maintainability**: Update in one place
5. **Testing**: Test individual components
6. **Abstraction**: Hide complex details


**Without Function:**
```python
radius1 = 5
area1 = 3.14159 * radius1 * radius1
print(area1)

radius2 = 10
area2 = 3.14159 * radius2 * radius2
print(area2)

```

**With Function:**
```python
def calculate_area(radius):
    return 3.14159 * radius * radius

print(calculate_area(5))
print(calculate_area(10))
```


```python
def greet():
    """"""Prints a greeting message.""""""
    print(""Hello!"")

def calculate_area(radius):
    """"""
    Calculate the area of a circle.

    Args:
        radius: The radius of the circle

    Returns:
        The area of the circle
    """"""
    return 3.14159 * radius * radius
```


```python
def print_header():
    print(""="" * 40)
    print(""   Welcome to My Program"")
    print(""="" * 40)

def calculate_bmi():
    weight = 70
    height = 1.75
    bmi = weight / (height ** 2)
    print(f""BMI: {bmi:.2f}"")

def process_list():
    numbers = [1, 2, 3, 4, 5]
    total = sum(numbers)
    average = total / len(numbers)
    print(f""Average: {average}"")

def validate_age():
    age = 25
    if age >= 18:
        print(""Adult"")
    else:
        print(""Minor"")
```


1. **Single Responsibility**: One function, one task
2. **Descriptive Names**: Name should describe what it does
3. **Keep It Short**: Ideally under 20-30 lines
4. **Add Docstrings**: Document what function does
5. **Consistent Style**: Follow PEP 8 guidelines
6. **Test Functions**: Verify they work correctly
7. **Avoid Global Variables**: Keep data inside function
8. **Group Related Functions**: Organize by functionality


1. **Forgetting parentheses** in function call
2. **Misspelling function name**
3. **Calling before defining**
4. **Incorrect indentation**
5. **Missing colon after function name**
6. **Using reserved keywords** as function names


1. **Web Development**: Handle requests, render pages
2. **Data Analysis**: Process datasets, calculate statistics
3. **Games**: Handle player actions, update game state
4. **Automation**: Repeat tasks, process files
5. **APIs**: Expose functionality to other programs
6. **Testing**: Unit tests for code verification
7. **GUI Applications**: Handle button clicks, events
8. **Scientific Computing**: Complex calculations, simulations


1. **Start Simple**: Begin with functions that just print
2. **Build Complexity**: Gradually add logic
3. **Test Often**: Call function to verify it works
4. **Read Error Messages**: Understand what went wrong
5. **Use Print Debugging**: Add prints to trace execution
6. **Refactor Code**: Convert repetitive code to functions
7. **Write Docstrings**: Document as you code
8. **Follow Conventions**: Consistent naming and style",,,,,,,,,,,,,,,markdown,"**Problem:** Define a function `create_header` that takes title, an optional width with default 50, and an optional border_char with default ""="". Return a formatted header.

**Solution:**
```python
def create_header(title, width=50, border_char=""=""):
    border = border_char * width
    centered_title = title.center(width)
    header = f""{border}\n{centered_title}\n{border}""
    return header

print(create_header(""Report""))

print(create_header(""Summary"", 30, ""-""))

print(create_header(""Results"", 40, ""*""))
```

**Output:**
==================================================
                     Report
==================================================
------------------------------
           Summary
------------------------------
****************************************
                Results
****************************************

**Explanation:**
This function creates formatted headers for reports or documents. The function has two default parameters:
- `width=50`: Standard width for readable reports
- `border_char=""=""`: Common character for headers (visually strong)

The function:
1. Creates top border: `border_char` repeated `width` times
2. Centers the title within the width using `.center()`
3. Creates bottom border (same as top)
4. Combines all three with newlines

The defaults create professional-looking headers with equal signs, while allowing customization for:
- Narrower reports (`width=30`)
- Different visual styles (`border_char=""-""` for subtler, `""*""` for emphasis)

This demonstrates using multiple defaults to provide complete formatting presets.

**Key Concept:** Multiple default parameters work together to provide complete configuration presets, with each parameter independently customizable.

---



1. **Simple Defaults**: Single optional parameter with common value
2. **Multiple Defaults**: Several optional parameters working together
3. **Configuration Defaults**: Standard settings for API/system configuration
4. **Unit/Format Defaults**: Base units or standard formats with conversion logic
5. **Security Defaults**: Safe, recommended settings for security parameters
6. **Business Logic Defaults**: Standard rates, percentages, or options
7. **Localization Defaults**: Regional settings (country codes, currencies)
8. **Formatting Defaults**: Standard characters, widths, or styles


1. **Sensible Defaults**: Use common, safe, or standard values
2. **Required First**: Always place required parameters before defaults
3. **Immutable Defaults**: Use immutable types (strings, numbers, None)
4. **Document Defaults**: Make default values clear and meaningful
5. **Consistent Types**: Default value matches parameter's expected type
6. **User-Friendly**: Defaults should work for most use cases
7. **Override Flexibility**: Easy to override when needed
8. **Security-Minded**: Secure defaults (HTTPS, minimum password length)


- Optional configuration parameters
- Standard units or formats
- Common rates, percentages, or factors
- Default behavior flags
- Formatting preferences
- Regional/localization settings
- Security and validation thresholds
- Backward-compatible new features"
mcsc,markdown,"When **using function parameters to accept inputs**, what is the main benefit for the developer?",,,,,,1,,It creates a reusable block of code that improves modularity.,It executes faster than standard conditional statements.,It automatically imports necessary external modules.,It avoids the need for variable assignments.,,,,markdown,
